iat,len,diffLen,class
33000,40,65523,0
97000,366,65861,0
330000,40,65209,0
11604000,57,65552,0
2000,152,65630,0
34000,40,65423,0
559000,40,65535,0
419000,40,65535,0
502090000,52,65547,0
563000,52,65535,0
19000,40,65523,0
60000,366,65861,0
317000,40,65209,0
9292000,57,65552,0
1000,152,65630,0
30000,40,65423,0
595000,40,65535,0
283000,40,65535,0
504269000,52,65547,0
516000,52,65535,0
19000,40,65523,0
50000,366,65861,0
350000,40,65209,0
9348000,57,65552,0
1000,152,65630,0
19000,40,65423,0
527000,40,65535,0
336000,40,65535,0
489017000,52,65547,0
420000,52,65535,0
18000,40,65523,0
73000,366,65861,0
293000,40,65209,0
9496000,57,65552,0
2000,152,65630,0
33000,40,65423,0
679000,40,65535,0
293000,40,65535,0
504174000,52,65547,0
572000,52,65535,0
34000,40,65523,0
96000,366,65861,0
365000,40,65209,0
10126000,57,65552,0
2000,152,65630,0
34000,40,65423,0
710000,40,65535,0
325000,40,65535,0
503360000,52,65547,0
450000,52,65535,0
20000,40,65523,0
54000,366,65861,0
289000,40,65209,0
9644000,57,65552,0
0,152,65630,0
20000,40,65423,0
500000,40,65535,0
321000,40,65535,0
504374000,52,65547,0
455000,52,65535,0
22000,40,65523,0
52000,366,65861,0
374000,40,65209,0
10225000,57,65552,0
1000,152,65630,0
22000,40,65423,0
499000,40,65535,0
356000,40,65535,0
503642000,52,65547,0
557000,52,65535,0
20000,40,65523,0
43000,366,65861,0
367000,40,65209,0
9763000,57,65552,0
16000,152,65630,0
11000,40,65423,0
489000,40,65535,0
383000,40,65535,0
503997000,52,65547,0
504000,52,65535,0
22000,40,65523,0
40000,366,65861,0
404000,40,65209,0
9482000,57,65552,0
21000,152,65630,0
17000,40,65423,0
650000,40,65535,0
304000,40,65535,0
503877000,52,65547,0
549000,52,65535,0
18000,40,65523,0
50000,366,65861,0
496000,40,65209,0
11560000,57,65552,0
20000,152,65630,0
16000,40,65423,0
523000,40,65535,0
353000,40,65535,0
502331000,52,65547,0
3398000,52,65535,0
23000,40,65523,0
51000,366,65861,0
389000,40,65209,0
9459000,57,65552,0
1000,152,65630,0
21000,40,65423,0
524000,40,65535,0
340000,40,65535,0
501357000,52,65547,0
465000,52,65535,0
21000,40,65523,0
54000,366,65861,0
402000,40,65209,0
9714000,57,65552,0
0,152,65630,0
19000,40,65423,0
489000,40,65535,0
341000,40,65535,0
504081000,52,65547,0
448000,52,65535,0
20000,40,65523,0
56000,366,65861,0
330000,40,65209,0
9910000,57,65552,0
48000,152,65630,0
13000,40,65423,0
467000,40,65535,0
328000,40,65535,0
488341000,52,65547,0
566000,52,65535,0
19000,40,65523,0
49000,366,65861,0
389000,40,65209,0
10918000,57,65552,0
1000,152,65630,0
33000,40,65423,0
608000,40,65535,0
283000,40,65535,0
502813000,52,65547,0
469000,52,65535,0
21000,40,65523,0
51000,366,65861,0
263000,40,65209,0
10402000,57,65552,0
63000,152,65630,0
12000,40,65423,0
475000,40,65535,0
293000,40,65535,0
503637000,52,65547,0
546000,52,65535,0
21000,40,65523,0
47000,366,65861,0
381000,40,65209,0
10896000,57,65552,0
43000,152,65630,0
11000,40,65423,0
665000,40,65535,0
330000,40,65535,0
502546000,52,65547,0
482000,52,65535,0
20000,40,65523,0
74000,366,65861,0
351000,40,65209,0
9550000,57,65552,0
2000,152,65630,0
33000,40,65423,0
483000,40,65535,0
286000,40,65535,0
504293000,52,65547,0
445000,52,65535,0
34000,40,65523,0
41000,366,65861,0
385000,40,65209,0
10987000,57,65552,0
60000,152,65630,0
20000,40,65423,0
589000,40,65535,0
287000,40,65535,0
502885000,52,65547,0
473000,52,65535,0
21000,40,65523,0
50000,366,65861,0
475000,40,65209,0
10372000,57,65552,0
1000,152,65630,0
19000,40,65423,0
495000,40,65535,0
304000,40,65535,0
503357000,52,65547,0
427000,52,65535,0
21000,40,65523,0
56000,366,65861,0
280000,40,65209,0
12203000,57,65552,0
31000,152,65630,0
11000,40,65423,0
506000,40,65535,0
798000,40,65535,0
501262000,52,65547,0
468000,52,65535,0
22000,40,65523,0
50000,366,65861,0
268000,40,65209,0
13608000,57,65552,0
55000,152,65630,0
12000,40,65423,0
472000,40,65535,0
322000,40,65535,0
516133000,52,65547,0
1132000,52,65535,0
20000,40,65523,0
49000,366,65861,0
264000,40,65209,0
9389000,57,65552,0
14000,152,65630,0
9000,40,65423,0
506000,40,65535,0
305000,40,65535,0
503881000,52,65547,0
422000,52,65535,0
20000,40,65523,0
42000,366,65861,0
312000,40,65209,0
9013000,57,65552,0
59000,152,65630,0
21000,40,65423,0
490000,40,65535,0
316000,40,65535,0
504901000,52,65547,0
412000,52,65535,0
22000,40,65523,0
49000,366,65861,0
279000,40,65209,0
9033000,57,65552,0
1000,152,65630,0
19000,40,65423,0
507000,40,65535,0
260000,40,65535,0
504837000,52,65547,0
395000,52,65535,0
20000,40,65523,0
50000,366,65861,0
263000,40,65209,0
9465000,57,65552,0
30000,152,65630,0
11000,40,65423,0
471000,40,65535,0
275000,40,65535,0
489147000,52,65547,0
453000,52,65535,0
22000,40,65523,0
45000,366,65861,0
351000,40,65209,0
9648000,57,65552,0
0,152,65630,0
32000,40,65423,0
654000,40,65535,0
322000,40,65535,0
504020000,52,65547,0
406000,52,65535,0
21000,40,65523,0
51000,366,65861,0
311000,40,65209,0
11006000,57,65552,0
6000,152,65630,0
44000,40,65423,0
534000,40,65535,0
378000,40,65535,0
502854000,52,65547,0
520000,52,65535,0
21000,40,65523,0
43000,366,65861,0
444000,40,65209,0
9582000,57,65552,0
1000,152,65630,0
35000,40,65423,0
618000,40,65535,0
297000,40,65535,0
504169000,52,65547,0
469000,52,65535,0
21000,40,65523,0
50000,366,65861,0
320000,40,65209,0
10087000,57,65552,0
1000,152,65630,0
18000,40,65423,0
477000,40,65535,0
323000,40,65535,0
503606000,52,65547,0
370000,52,65535,0
20000,40,65523,0
49000,366,65861,0
314000,40,65209,0
9790000,57,65552,0
2000,152,65630,0
46000,40,65423,0
529000,40,65535,0
301000,40,65535,0
488644000,52,65547,0
380000,52,65535,0
32000,40,65523,0
98000,366,65861,0
277000,40,65209,0
8922000,57,65552,0
1000,152,65630,0
20000,40,65423,0
513000,40,65535,0
333000,40,65535,0
505361000,52,65547,0
374000,52,65535,0
22000,40,65523,0
58000,366,65861,0
282000,40,65209,0
9464000,57,65552,0
1000,152,65630,0
19000,40,65423,0
523000,40,65535,0
361000,40,65535,0
488567000,52,65547,0
500000,52,65535,0
22000,40,65523,0
51000,366,65861,0
309000,40,65209,0
12341000,57,65552,0
79000,152,65630,0
13000,40,65423,0
631000,40,65535,0
307000,40,65535,0
517017000,52,65547,0
543000,52,65535,0
21000,40,65523,0
49000,366,65861,0
338000,40,65209,0
11493000,57,65552,0
26000,152,65630,0
11000,40,65423,0
482000,40,65535,0
283000,40,65535,0
502356000,52,65547,0
504000,52,65535,0
20000,40,65523,0
51000,366,65861,0
509000,40,65209,0
10801000,57,65552,0
0,152,65630,0
19000,40,65423,0
499000,40,65535,0
338000,40,65535,0
502855000,52,65547,0
409000,52,65535,0
18000,40,65523,0
49000,366,65861,0
304000,40,65209,0
11771000,57,65552,0
36000,152,65630,0
12000,40,65423,0
477000,40,65535,0
293000,40,65535,0
502302000,52,65547,0
475000,52,65535,0
16000,40,65523,0
49000,366,65861,0
318000,40,65209,0
11205000,57,65552,0
13000,152,65630,0
10000,40,65423,0
489000,40,65535,0
367000,40,65535,0
502646000,52,65547,0
450000,52,65535,0
16000,40,65523,0
69000,366,65861,0
312000,40,65209,0
11956000,57,65552,0
23000,152,65630,0
11000,40,65423,0
473000,40,65535,0
337000,40,65535,0
486425000,52,65547,0
458000,52,65535,0
21000,40,65523,0
49000,366,65861,0
237000,40,65209,0
10895000,57,65552,0
2000,152,65630,0
37000,40,65423,0
623000,40,65535,0
303000,40,65535,0
502960000,52,65547,0
406000,52,65535,0
21000,40,65523,0
52000,366,65861,0
466000,40,65209,0
10296000,57,65552,0
16000,152,65630,0
10000,40,65423,0
492000,40,65535,0
305000,40,65535,0
503334000,52,65547,0
476000,52,65535,0
15000,40,65523,0
49000,366,65861,0
316000,40,65209,0
10525000,57,65552,0
13000,152,65630,0
8000,40,65423,0
452000,40,65535,0
274000,40,65535,0
503725000,52,65547,0
510000,52,65535,0
19000,40,65523,0
54000,366,65861,0
566000,40,65209,0
12334000,57,65552,0
34000,152,65630,0
11000,40,65423,0
545000,40,65535,0
317000,40,65535,0
501113000,52,65547,0
466000,52,65535,0
17000,40,65523,0
46000,366,65861,0
497000,40,65209,0
10411000,57,65552,0
13000,152,65630,0
9000,40,65423,0
481000,40,65535,0
296000,40,65535,0
503269000,52,65547,0
533000,52,65535,0
16000,40,65523,0
45000,366,65861,0
306000,40,65209,0
11171000,57,65552,0
32000,152,65630,0
9000,40,65423,0
491000,40,65535,0
286000,40,65535,0
487169000,52,65547,0
408000,52,65535,0
18000,40,65523,0
63000,366,65861,0
241000,40,65209,0
10802000,57,65552,0
1000,152,65630,0
35000,40,65423,0
513000,40,65535,0
294000,40,65535,0
503215000,52,65547,0
514000,52,65535,0
36000,40,65523,0
95000,366,65861,0
325000,40,65209,0
10901000,57,65552,0
0,152,65630,0
20000,40,65423,0
487000,40,65535,0
286000,40,65535,0
503025000,52,65547,0
522000,52,65535,0
21000,40,65523,0
45000,366,65861,0
429000,40,65209,0
10427000,57,65552,0
48000,152,65630,0
21000,40,65423,0
654000,40,65535,0
288000,40,65535,0
503078000,52,65547,0
493000,52,65535,0
31000,40,65523,0
100000,366,65861,0
321000,40,65209,0
10400000,57,65552,0
1000,152,65630,0
17000,40,65423,0
504000,40,65535,0
302000,40,65535,0
503609000,52,65547,0
585000,52,65535,0
23000,40,65523,0
54000,366,65861,0
320000,40,65209,0
10830000,57,65552,0
29000,152,65630,0
12000,40,65423,0
499000,40,65535,0
296000,40,65535,0
502916000,52,65547,0
534000,52,65535,0
19000,40,65523,0
38000,366,65861,0
304000,40,65209,0
13022000,57,65552,0
0,152,65630,0
19000,40,65423,0
696000,40,65535,0
278000,40,65535,0
500868000,52,65547,0
463000,52,65535,0
35000,40,65523,0
97000,366,65861,0
300000,40,65209,0
9808000,57,65552,0
68000,152,65630,0
13000,40,65423,0
476000,40,65535,0
283000,40,65535,0
503781000,52,65547,0
514000,52,65535,0
18000,40,65523,0
52000,366,65861,0
471000,40,65209,0
15028000,57,65552,0
1000,163,65641,0
35000,40,65412,0
619000,40,65535,0
290000,40,65535,0
1238000,52,65547,0
327000,52,65535,0
27000,40,65523,0
91000,325,65820,0
289000,40,65250,0
15962000,57,65552,0
1000,152,65630,0
31000,40,65423,0
562000,40,65535,0
313000,40,65535,0
1344000,52,65547,0
382000,52,65535,0
14000,40,65523,0
32530000,366,65861,0
415000,40,65209,0
9438000,57,65552,0
1000,152,65630,0
39000,40,65423,0
694000,40,65535,0
311000,40,65535,0
204774000,52,65547,0
382000,52,65535,0
17000,40,65523,0
60000,405,65900,0
308000,40,65170,0
22202000,57,65552,0
1000,152,65630,0
20000,40,65423,0
499000,40,65535,0
277000,40,65535,0
1605000,52,65547,0
389000,52,65535,0
13000,40,65523,0
108000,0,65495,0
736000,40,65575,0
18000,0,65495,0
1218000,40,65575,0
35000,0,65495,0
6098000,40,65575,0
20000,0,65495,0
906000,40,65575,0
33000,0,65495,0
1100000,40,65575,0
39000,0,65495,0
1530000,40,65575,0
23000,0,65495,0
1275000,40,65575,0
22000,0,65495,0
1148000,40,65575,0
26000,0,65495,0
567000,40,65575,0
10097000,57,65552,0
1000,152,65630,0
12000,40,65423,0
462000,40,65535,0
303000,40,65535,0
240920000,52,65547,0
487000,52,65535,0
20000,40,65523,0
61000,366,65861,0
335000,40,65209,0
9756000,57,65552,0
1000,152,65630,0
33000,40,65423,0
607000,40,65535,0
345000,40,65535,0
503850000,52,65547,0
500000,52,65535,0
20000,40,65523,0
50000,366,65861,0
488000,40,65209,0
11143000,57,65552,0
1000,152,65630,0
20000,40,65423,0
467000,40,65535,0
333000,40,65535,0
502581000,52,65547,0
526000,52,65535,0
21000,40,65523,0
77000,366,65861,0
347000,40,65209,0
12090000,57,65552,0
1000,152,65630,0
30000,40,65423,0
628000,40,65535,0
348000,40,65535,0
501466000,52,65547,0
544000,52,65535,0
18000,40,65523,0
59000,366,65861,0
410000,40,65209,0
11039000,57,65552,0
46000,152,65630,0
26000,40,65423,0
449000,40,65535,0
367000,40,65535,0
503236000,52,65547,0
648000,52,65535,0
43000,40,65523,0
72000,366,65861,0
396000,40,65209,0
10405000,57,65552,0
37000,152,65630,0
23000,40,65423,0
729000,40,65535,0
372000,40,65535,0
502470000,52,65547,0
477000,52,65535,0
21000,40,65523,0
50000,366,65861,0
508000,40,65209,0
11307000,57,65552,0
29000,152,65630,0
11000,40,65423,0
478000,40,65535,0
273000,40,65535,0
486717000,52,65547,0
554000,52,65535,0
33000,40,65523,0
101000,366,65861,0
308000,40,65209,0
11369000,57,65552,0
1000,152,65630,0
20000,40,65423,0
515000,40,65535,0
354000,40,65535,0
502439000,52,65547,0
592000,52,65535,0
20000,40,65523,0
43000,366,65861,0
505000,40,65209,0
11050000,57,65552,0
1000,152,65630,0
35000,40,65423,0
571000,40,65535,0
384000,40,65535,0
502868000,52,65547,0
593000,52,65535,0
28000,40,65523,0
57000,366,65861,0
379000,40,65209,0
10963000,57,65552,0
16000,152,65630,0
14000,40,65423,0
639000,40,65535,0
362000,40,65535,0
486992000,52,65547,0
582000,52,65535,0
40000,40,65523,0
114000,366,65861,0
316000,40,65209,0
10754000,57,65552,0
1000,152,65630,0
40000,40,65423,0
660000,40,65535,0
329000,40,65535,0
502358000,52,65547,0
547000,52,65535,0
19000,40,65523,0
57000,366,65861,0
333000,40,65209,0
12030000,57,65552,0
1000,152,65630,0
36000,40,65423,0
958000,40,65535,0
315000,40,65535,0
501346000,52,65547,0
474000,52,65535,0
25000,40,65523,0
56000,366,65861,0
312000,40,65209,0
11388000,57,65552,0
19000,152,65630,0
11000,40,65423,0
581000,40,65535,0
321000,40,65535,0
502172000,52,65547,0
468000,52,65535,0
20000,40,65523,0
50000,366,65861,0
284000,40,65209,0
10999000,57,65552,0
1000,152,65630,0
35000,40,65423,0
653000,40,65535,0
366000,40,65535,0
487324000,52,65547,0
473000,52,65535,0
16000,40,65523,0
51000,366,65861,0
308000,40,65209,0
10878000,57,65552,0
27000,152,65630,0
18000,40,65423,0
556000,40,65535,0
279000,40,65535,0
487222000,52,65547,0
560000,52,65535,0
20000,40,65523,0
51000,366,65861,0
290000,40,65209,0
10909000,57,65552,0
15000,152,65630,0
10000,40,65423,0
458000,40,65535,0
376000,40,65535,0
503090000,52,65547,0
482000,52,65535,0
23000,40,65523,0
54000,366,65861,0
308000,40,65209,0
11188000,57,65552,0
66000,152,65630,0
13000,40,65423,0
459000,40,65535,0
288000,40,65535,0
502601000,52,65547,0
492000,52,65535,0
21000,40,65523,0
52000,366,65861,0
515000,40,65209,0
11031000,57,65552,0
13000,152,65630,0
18000,40,65423,0
519000,40,65535,0
327000,40,65535,0
502626000,52,65547,0
521000,52,65535,0
24000,40,65523,0
64000,366,65861,0
452000,40,65209,0
10100000,57,65552,0
1000,152,65630,0
19000,40,65423,0
520000,40,65535,0
352000,40,65535,0
503696000,52,65547,0
498000,52,65535,0
22000,40,65523,0
50000,366,65861,0
264000,40,65209,0
10563000,57,65552,0
15000,152,65630,0
10000,40,65423,0
475000,40,65535,0
327000,40,65535,0
503421000,52,65547,0
644000,52,65535,0
35000,40,65523,0
86000,366,65861,0
446000,40,65209,0
11224000,57,65552,0
19000,152,65630,0
11000,40,65423,0
517000,40,65535,0
325000,40,65535,0
502540000,52,65547,0
630000,52,65535,0
45000,40,65523,0
67000,366,65861,0
394000,40,65209,0
10730000,57,65552,0
1000,152,65630,0
39000,40,65423,0
751000,40,65535,0
329000,40,65535,0
487041000,52,65547,0
530000,52,65535,0
46000,40,65523,0
66000,366,65861,0
272000,40,65209,0
10659000,57,65552,0
1000,152,65630,0
38000,40,65423,0
721000,40,65535,0
390000,40,65535,0
502882000,52,65547,0
515000,52,65535,0
40000,40,65523,0
108000,366,65861,0
296000,40,65209,0
10489000,57,65552,0
29000,152,65630,0
20000,40,65423,0
650000,40,65535,0
475000,40,65535,0
487170000,52,65547,0
519000,52,65535,0
42000,40,65523,0
67000,366,65861,0
340000,40,65209,0
10996000,57,65552,0
1000,152,65630,0
22000,40,65423,0
582000,40,65535,0
394000,40,65535,0
503058000,52,65547,0
677000,52,65535,0
32000,40,65523,0
89000,366,65861,0
388000,40,65209,0
12013000,57,65552,0
28000,152,65630,0
20000,40,65423,0
835000,40,65535,0
372000,40,65535,0
500651000,52,65547,0
481000,52,65535,0
36000,40,65523,0
110000,366,65861,0
360000,40,65209,0
10862000,57,65552,0
15000,152,65630,0
11000,40,65423,0
482000,40,65535,0
358000,40,65535,0
503102000,52,65547,0
696000,52,65535,0
43000,40,65523,0
111000,366,65861,0
390000,40,65209,0
11516000,57,65552,0
1000,152,65630,0
28000,40,65423,0
599000,40,65535,0
469000,40,65535,0
501597000,52,65547,0
583000,52,65535,0
21000,40,65523,0
57000,366,65861,0
288000,40,65209,0
10538000,57,65552,0
1000,152,65630,0
18000,40,65423,0
700000,40,65535,0
429000,40,65535,0
503059000,52,65547,0
561000,52,65535,0
25000,40,65523,0
77000,366,65861,0
321000,40,65209,0
11053000,57,65552,0
62000,152,65630,0
15000,40,65423,0
534000,40,65535,0
364000,40,65535,0
502284000,52,65547,0
530000,52,65535,0
22000,40,65523,0
63000,366,65861,0
386000,40,65209,0
10784000,57,65552,0
2000,152,65630,0
34000,40,65423,0
611000,40,65535,0
271000,40,65535,0
502995000,52,65547,0
419000,52,65535,0
21000,40,65523,0
48000,366,65861,0
453000,40,65209,0
10507000,57,65552,0
30000,152,65630,0
11000,40,65423,0
490000,40,65535,0
347000,40,65535,0
487646000,52,65547,0
448000,52,65535,0
20000,40,65523,0
40000,366,65861,0
418000,40,65209,0
11105000,57,65552,0
46000,152,65630,0
10000,40,65423,0
437000,40,65535,0
299000,40,65535,0
502738000,52,65547,0
459000,52,65535,0
33000,40,65523,0
92000,366,65861,0
274000,40,65209,0
10681000,57,65552,0
32000,152,65630,0
11000,40,65423,0
463000,40,65535,0
282000,40,65535,0
487652000,52,65547,0
568000,52,65535,0
19000,40,65523,0
48000,366,65861,0
280000,40,65209,0
10435000,57,65552,0
13000,152,65630,0
10000,40,65423,0
498000,40,65535,0
284000,40,65535,0
503555000,52,65547,0
792000,52,65535,0
19000,40,65523,0
49000,366,65861,0
264000,40,65209,0
10946000,57,65552,0
13000,152,65630,0
9000,40,65423,0
496000,40,65535,0
291000,40,65535,0
487188000,52,65547,0
501000,52,65535,0
22000,40,65523,0
50000,366,65861,0
294000,40,65209,0
10326000,57,65552,0
14000,152,65630,0
10000,40,65423,0
502000,40,65535,0
247000,40,65535,0
503418000,52,65547,0
541000,52,65535,0
22000,40,65523,0
53000,366,65861,0
384000,40,65209,0
10783000,57,65552,0
32000,152,65630,0
13000,40,65423,0
484000,40,65535,0
346000,40,65535,0
487371000,52,65547,0
564000,52,65535,0
33000,40,65523,0
105000,366,65861,0
275000,40,65209,0
10605000,57,65552,0
13000,152,65630,0
9000,40,65423,0
483000,40,65535,0
316000,40,65535,0
503188000,52,65547,0
502000,52,65535,0
32000,40,65523,0
51000,366,65861,0
284000,40,65209,0
10608000,57,65552,0
37000,152,65630,0
11000,40,65423,0
477000,40,65535,0
289000,40,65535,0
487705000,52,65547,0
492000,52,65535,0
21000,40,65523,0
49000,366,65861,0
363000,40,65209,0
10720000,57,65552,0
1000,152,65630,0
35000,40,65423,0
688000,40,65535,0
251000,40,65535,0
